Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
ENL,Emerging Nepal Limited,Organized Fund,813.60,4.52 Ar,-0.51%,+6.49%,+0.07%,-6.48%,-17.80%,+188.20%,2.7,301.08,7.39,22590.92,22539.01,+0.23%,19236.74,20821.88,-7.61%,15013.78,17748.45,-15.41%,2.7,4.26,-36.56%,110.08,110.58,-0.45%,625166.68,626829.57,-0.27%,13538.92,12467.12,+8.60%,555600.0,555600.0,0.00%,56027.75,58762.45,-4.65%,0.0245,0.0221
FMDBL,First Micro Finance Development Bank,Microcredit,726.00,9.76 Ar,+0.15%,-0.27%,-6.04%,-8.45%,-13.09%,+12.14%,14.18,51.19,5.29,404702.25,309881.65,+30.60%,227491.72,168563.19,+34.96%,190728.22,113712.97,+67.73%,14.18,11.27,+25.80%,137.26,131.53,+4.35%,5694795.77,5776215.4,-1.41%,3848887.36,4007322.23,-3.95%,1344871.32,1344871.32,0.00%,501037.09,424021.85,+18.16%,0.1033,2.0851
FOWAD,Forward Community Microfinance Bittiya Sanstha Ltd.,Microcredit,874.50,10.46 Ar,+0.52%,-0.40%,-9.38%,-17.50%,-21.83%,-39.93%,52.14,16.77,3.14,2958558.77,2155789.63,+37.24%,1517725.67,1084474.5,+39.95%,623582.58,162835.7,+282.95%,52.14,18.15,+187.21%,278.57,239.61,+16.26%,24073759.87,23141584.64,+4.03%,20742163.36,20276019.66,+2.30%,1195953.71,1195953.71,0.00%,2135642.79,1669611.27,+27.91%,0.1872,6.2259
GBBL,Garima Bikas Bank,Development Bank,436.30,24.78 Ar,+2.42%,+3.39%,+4.13%,+4.33%,+8.13%,+18.56%,28.04,15.56,2.46,7505139.45,5595932.22,+34.12%,3815635.15,2799889.84,+36.28%,1688666.31,1048231.02,+61.10%,28.04,23.21,+20.82%,177.26,167.58,+5.78%,113041649.0,108290878.7,+4.39%,102368406.9,98200421.81,+4.24%,6021348.37,6021348.37,0.00%,4651893.66,4069108.57,+14.32%,0.1582,9.5911
GBIME,Global Ime Bank,Commercial Banks,250.00,95.29 Ar,+0.04%,+3.31%,-4.65%,+4.17%,+3.29%,-21.16%,16.34,15.3,1.37,40302472.0,29818037.0,+35.16%,16203053.0,11884412.0,+36.34%,6227157.0,4401177.0,+41.49%,16.34,15.4,+6.12%,183.14,178.53,+2.58%,820770089.0,774887689.0,+5.92%,750963825.0,706840464.0,+6.24%,38115853.0,38115853.0,0.00%,31690411.0,29931373.0,+5.88%,0.0892,10.7578
GBIMESY2,Global IME Sammunat Yojana -2,Mutual Fund,8.93,1.34 Ar,+0.45%,+0.45%,-3.98%,-6.00%,-1.87%,-10.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,Grameen Bikas Laghubitta,Microcredit,660.00,6.48 Ar,+0.08%,-0.90%,-12.23%,-16.19%,-13.55%,-39.95%,26.53,24.88,2.27,2160341.68,1588151.48,+36.03%,1383565.6,1013038.18,+36.58%,266712.68,301588.72,-11.56%,26.53,40.0,-33.67%,290.66,295.18,-1.53%,16359817.44,16298628.01,+0.38%,13437680.6,13330999.73,+0.80%,1005350.0,1005350.0,0.00%,1916786.85,1962278.29,-2.32%,0.0913,4.5986
GCIL,Ghorahi Cement Industry Limited,Manufacturing And Processing,379.30,17.33 Ar,-1.74%,+2.51%,+6.81%,-11.50%,-13.90%,-5.63%,-6.13,-61.86,2.29,4773598.91,3578649.87,+33.39%,1183446.93,953962.82,+24.06%,-308072.29,-158668.17,+94.16%,-6.13,-4.21,+45.62%,165.73,168.7,-1.76%,21397698.38,21954624.94,-2.54%,13070889.82,13478412.25,-3.02%,5024454.27,5024454.27,0.00%,3302354.29,3451758.42,-4.33%,-0.037,1.5697
GFCL,Goodwill Finance,Finance,572.00,5.41 Ar,+0.35%,+0.35%,-6.23%,-13.60%,-6.68%,-21.74%,14.96,38.24,2.71,1026603.37,858862.62,+19.53%,313737.49,312108.36,+0.52%,141529.38,101336.5,+39.66%,14.96,14.28,+4.75%,211.01,207.18,+1.85%,16180145.45,17876964.96,-9.49%,14183752.32,15916833.85,-10.89%,946115.2,946115.2,0.00%,1050277.94,1014015.91,+3.58%,0.0709,7.1047
GHL,Ghalemdi Hydro Limited,Hydro Power,221.00,3.65 Ar,-1.47%,-2.60%,-2.94%,-8.49%,-2.96%,+11.62%,-1.33,-166.68,2.33,136901.28,94471.62,+44.91%,108127.84,70189.43,+54.05%,-21877.1,-26607.57,-17.78%,-1.33,-2.15,-38.33%,95.05,95.07,-0.02%,2270942.24,2262566.76,+0.37%,702606.4,693878.24,+1.26%,1650000.0,1650000.0,0.00%,-81664.16,-81311.48,+0.43%,-0.014,0.448
GIBF1,Global IME Balanced Fund-1,Mutual Fund,10.51,1.08 Ar,+0.29%,-1.04%,-3.58%,-3.13%,+8.69%,+44.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,Global IME Laghubitta Bittiya Sanstha,Microcredit,"1,091.00",6.75 Ar,+0.08%,+0.14%,-0.82%,-4.30%,-10.86%,-28.09%,61.87,17.63,4.5,1565845.86,1160509.66,+34.93%,1007427.83,733151.15,+37.41%,401105.14,219594.48,+82.66%,61.87,45.16,+36.99%,242.58,214.72,+12.98%,11897057.92,11242759.39,+5.82%,10324439.68,9850762.88,+4.81%,648297.8,648297.8,0.00%,924320.44,743698.71,+24.29%,0.255,6.5651
GLBSL,Gurans Laghubitta Bittiya Sanstha,Microcredit,"1,611.00",1.87 Ar,-0.56%,-5.51%,-9.49%,-10.00%,-11.70%,+48.02%,31.11,51.78,9.5,308002.8,225175.9,+36.78%,184973.85,133490.63,+38.57%,41180.52,40327.58,+2.12%,31.11,40.62,-23.41%,169.51,168.91,+0.36%,2319420.33,2366283.64,-1.98%,2095055.62,2142716.98,-2.22%,132358.05,132358.05,0.00%,92006.66,91208.6,+0.87%,0.1835,9.3377
GLH,GreenLife Hydropower Limited,Hydro Power,245.00,4.41 Ar,+0.29%,-1.01%,-4.71%,-10.09%,-6.18%,-46.83%,2.33,105.24,2.19,0.0,0.0,0.00%,0.0,0.0,0.00%,41905.78,29411.08,+42.48%,2.33,2.18,+6.86%,112.05,111.36,+0.62%,11717957.23,11353838.48,+3.21%,9701006.52,9349382.48,+3.76%,1800000.0,1800000.0,0.00%,216950.71,204456.0,+6.11%,0.0208,4.8097
GMFBS,Ganapati Microfinance Bittiya Sanstha,Microcredit,"1,066.59",1.62 Ar,-2.15%,-6.93%,-13.28%,-17.82%,-32.24%,-20.94%,28.68,37.19,6.75,312290.74,252511.97,+23.67%,174174.41,147974.82,+17.71%,43465.95,61044.93,-28.80%,28.68,53.71,-46.60%,158.0,169.51,-6.79%,2495069.1,2629058.96,-5.10%,2255619.08,2372163.53,-4.91%,151554.53,151554.53,0.00%,87895.49,105340.89,-16.56%,0.1815,9.42
GMFIL,Guheshowori Merchant Bank & Finance,Finance,414.10,4.19 Ar,-0.70%,-1.15%,-12.36%,-13.91%,-11.63%,-21.47%,4.56,90.8,2.63,612954.0,487969.0,+25.61%,210424.0,175104.0,+20.17%,46163.0,45567.0,+1.31%,4.56,6.0,-24.02%,157.55,168.38,-6.43%,10032098.0,10148114.0,-1.14%,8437392.0,8443785.0,-0.08%,1012176.0,1012176.0,0.00%,582528.0,692151.0,-15.84%,0.0289,5.2909
GMLI,Guardian Micro Life Insurance Limited,Life Insurance,944.00,7.08 Ar,-0.61%,-1.50%,-17.55%,-31.09%,-52.57%,+185.11%,2.14,440.61,9.07,560382.29,408768.41,+37.09%,114262.82,71105.5,+60.69%,16068.55,14583.9,+10.18%,2.14,2.59,-17.36%,107.28,107.08,+0.18%,1321499.83,1261272.62,+4.78%,516884.9,458142.34,+12.82%,750000.0,750000.0,0.00%,30187.5,28866.16,+4.58%,0.0199,0.6424
GRDBL,Green Development Bank Ltd.,Development Bank,977.00,5.57 Ar,+1.99%,-0.71%,-11.21%,-11.17%,-5.37%,+166.04%,11.76,83.07,7.95,508432.02,371751.71,+36.77%,246145.88,167005.74,+47.39%,72385.81,35240.1,+105.41%,11.76,7.63,+54.06%,122.83,116.8,+5.17%,7240419.41,6816507.55,+6.22%,6484376.75,6097610.6,+6.34%,615500.0,615500.0,0.00%,140542.66,103396.95,+35.93%,0.0957,8.5767
GSY,Garima Samriddhi Yojana,Mutual Fund,8.94,1.12 Ar,0.00%,0.00%,-9.78%,-10.68%,-1.65%,-0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,Gurkhas Finance Ltd.,Finance,506.00,4.39 Ar,+0.48%,+2.43%,-11.85%,-10.28%,-1.61%,-54.00%,25.28,20.02,3.02,695399.62,515893.45,+34.80%,313307.49,218555.93,+43.35%,219401.55,129474.71,+69.46%,25.28,19.89,+27.09%,167.43,157.88,+6.05%,11166023.69,10761757.98,+3.76%,9712782.46,9391404.49,+3.42%,867993.8,867993.8,0.00%,585247.42,502359.69,+16.50%,0.151,6.6835
GVL,Green Ventures Limited,Hydro Power,479.00,16.47 Ar,+1.35%,+0.59%,-0.91%,-2.24%,-10.73%,+76.86%,13.07,36.65,3.85,1488581.24,1295694.95,+14.89%,778942.93,804160.98,-3.14%,449234.2,494414.7,-9.14%,13.07,19.18,-31.85%,124.33,125.77,-1.15%,10776605.07,10814998.96,-0.36%,6502816.68,6491534.56,+0.17%,3437500.0,3437500.0,0.00%,836288.39,885964.4,-5.61%,0.1051,1.5216
H8020,Himalayan 80-20,Mutual Fund,12.00,1.20 Ar,+3.27%,+2.21%,+2.56%,+1.10%,+14.22%,+44.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,Hathway Investment Nepal Limited,Organized Fund,609.00,17.24 Ar,0.00%,-2.64%,-13.62%,-22.72%,-43.16%,+163.29%,0.6,1020.8,8.9,142026.31,117040.51,+21.35%,126224.05,109902.61,+14.85%,18918.94,22610.4,-16.33%,0.6,0.95,-37.24%,68.47,67.44,+1.52%,2687317.9,2740139.46,-1.93%,516176.82,601444.96,-14.18%,1585584.0,1585584.0,0.00%,585557.08,553110.5,+5.87%,0.0088,0.2377
HBL,Himalayan Bank,Commercial Banks,187.60,40.63 Ar,+0.05%,-0.58%,-7.54%,-6.48%,-7.39%,-41.83%,6.56,28.62,1.06,22758925.82,17282439.37,+31.69%,8810162.44,6832100.62,+28.95%,1480385.46,762536.32,+94.14%,6.56,4.5,+45.60%,177.48,171.96,+3.21%,417995276.8,406902211.9,+2.73%,377917353.1,368069984.2,+2.68%,22581662.53,22581662.53,0.00%,17496261.13,16250565.09,+7.67%,0.037,9.4296
HDHPC,Himal Dolakha Hydropower Company Limited,Hydro Power,198.30,5.55 Ar,-0.20%,-1.83%,-6.68%,-11.28%,+5.05%,-14.31%,-3.4,-58.31,2.76,69600.8,69604.77,-0.01%,38877.18,14944.97,+160.14%,-95223.76,-91600.36,+3.96%,-3.4,-4.36,-22.03%,71.97,74.09,-2.86%,2454941.0,2321625.24,+5.74%,439672.48,246976.11,+78.02%,2800000.0,2800000.0,0.00%,-784731.48,-725350.87,+8.19%,-0.0472,0.2182
HDL,Himalayan Distillery,Manufacturing And Processing,"1,170.30",35.97 Ar,+0.54%,+0.63%,-0.06%,-0.74%,+1.66%,-23.59%,32.71,35.78,8.28,4429748.29,3136253.71,+41.24%,3183295.92,2234824.83,+42.44%,1206337.74,851305.53,+41.70%,32.71,30.78,+6.28%,141.43,131.8,+7.30%,5773015.76,5830750.56,-0.99%,557110.24,969877.26,-42.56%,3688082.18,3688082.18,0.00%,1527823.34,1172791.13,+30.27%,0.2313,0.1068
HEI,Himalayan Everest Insurance Limited,Non Life Insurance,464.70,11.62 Ar,-0.21%,-5.14%,-13.94%,-20.70%,-18.56%,+17.38%,13.51,34.39,1.58,3008056.27,1934353.65,+55.51%,1344620.29,665633.73,+102.01%,337885.14,110568.88,+205.59%,13.51,5.9,+129.19%,213.94,205.28,+4.22%,10725459.47,11829493.43,-9.33%,5376658.1,6697119.7,-19.72%,2500157.4,2500157.4,0.00%,274792.45,150194.69,+82.96%,0.0631,1.0052
HEIP,Himalayan Everest Insurance Limited Promoter,Non Life Insurance,303.39,81.16 Cr,+1.06%,-1.91%,-10.24%,-12.56%,-15.63%,+36.14%,13.51,34.38,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,Hotel Forest Inn Limited,Hotels,622.90,12.46 Ar,+0.79%,-0.81%,-14.08%,-35.12%,+457.16%,+457.16%,-12.23,-50.94,5.81,196362.29,136829.51,+43.51%,-14642.89,-4766.72,+207.19%,-244568.61,-181089.69,+35.05%,-12.23,-12.07,+1.29%,107.28,110.51,-2.92%,4402572.85,4409939.75,-0.17%,2256938.95,2199704.66,+2.60%,2000000.0,2000000.0,0.00%,145633.9,210235.09,-30.73%,-0.114,1.0519
HHL,Himalayan Hydropower Limited,Hydro Power,319.89,3.50 Ar,-0.03%,-2.11%,-5.21%,-12.50%,-10.31%,+27.55%,7.32,43.69,3.75,329471.8,254538.5,+29.44%,289482.11,225656.38,+28.28%,80177.89,68055.42,+17.81%,7.32,8.29,-11.64%,85.28,84.17,+1.32%,2250737.36,2248631.53,+0.09%,1316922.86,1326939.51,-0.75%,1095000.0,1095000.0,0.00%,-161185.5,-173307.97,-6.99%,0.0858,1.4103
HIDCL,Hydroelectricity Investment and Development Company,Organized Fund,239.00,58.70 Ar,-0.17%,-1.24%,-7.79%,-11.32%,-12.76%,-21.02%,2.73,87.7,2.12,1034371.0,788442.0,+31.19%,1005560.0,771754.0,+30.30%,679337.0,546985.0,+24.20%,2.73,2.93,-6.85%,112.65,112.61,+0.04%,28827359.0,28813334.0,+0.05%,746551.0,742840.0,+0.50%,24928211.0,24928211.0,0.00%,3152596.0,3142283.0,+0.33%,0.0242,0.0266
HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,Organized Fund,179.50,5.92 Ar,-0.66%,-1.05%,-6.46%,-12.44%,-10.38%,+96.91%,2.73,87.7,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,Him Star Urja Company Limited,Hydro Power,632.00,2.36 Ar,-1.02%,-4.23%,-14.44%,-26.94%,+95.30%,+136.26%,-29.72,-21.27,9.28,144775.3,133213.0,+8.68%,25609.75,35233.01,-27.31%,-110847.11,-70389.04,+57.48%,-29.72,-25.16,+18.11%,68.14,78.98,-13.73%,1324244.35,1290097.53,+2.65%,1070089.39,995484.49,+7.49%,373000.0,373000.0,0.00%,-118845.04,-78386.97,+51.61%,-0.4362,4.2104
HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,Microcredit,855.00,2.73 Ar,-0.45%,+0.59%,-4.36%,-4.37%,-4.61%,-15.16%,31.26,27.35,4.61,711423.94,522764.65,+36.09%,442191.02,318694.67,+38.75%,106610.03,81054.16,+31.53%,31.26,31.68,-1.35%,185.53,178.01,+4.23%,6146982.71,5750904.52,+6.89%,5514172.67,5143754.31,+7.20%,341086.04,341086.04,0.00%,291724.0,266064.18,+9.64%,0.1685,8.7138
HLI,Himalayan Life Insurance Limited,Life Insurance,295.00,26.97 Ar,+0.68%,-1.67%,-8.95%,-15.38%,-25.68%,-10.03%,3.48,84.88,2.65,24245828.75,17345836.39,+39.78%,2320295.16,1567517.52,+48.02%,317771.31,261444.38,+21.54%,3.48,3.81,-8.84%,93.31,100.45,-7.11%,102936049.2,99735832.7,+3.21%,94404912.85,90551525.26,+4.26%,9143237.31,9143237.31,0.00%,1046444.86,996313.88,+5.03%,0.0373,11.0659
HLICF,HLI Large Cap Fund,Mutual Fund,8.31,4.16 Ar,+0.12%,+0.36%,-2.35%,-8.18%,-14.33%,-14.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,Himalayan Power Partner Ltd.,Hydro Power,363.10,3.87 Ar,-0.19%,-1.60%,-3.69%,-3.43%,+2.02%,-0.97%,12.57,28.89,2.78,768416.37,548403.76,+40.12%,711227.28,508768.64,+39.79%,200874.55,125959.38,+59.48%,12.57,15.76,-20.26%,130.56,127.79,+2.16%,5460023.51,5418238.51,+0.77%,3373553.7,4056703.02,-16.84%,1598125.5,1065417.0,+50.00%,488344.32,296118.49,+64.92%,0.0963,1.6169
HRL,Himalayan Reinsurance Limited,ReInsurance,519.90,56.50 Ar,+0.17%,-3.26%,-12.62%,-22.35%,-47.65%,+66.23%,-21.5,-24.19,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,Himalaya Urja Bikas Company Limited,Hydro Power,228.00,4.51 Ar,-0.87%,-0.87%,-4.16%,-11.35%,-0.99%,-20.85%,7.57,30.11,2.32,486464.91,345875.66,+40.65%,476735.61,338958.15,+40.65%,149917.97,59216.34,+153.17%,7.57,3.99,+89.88%,98.13,93.55,+4.90%,3591062.53,3555590.65,+1.00%,1648083.92,1703355.76,-3.24%,1980000.0,1980000.0,0.00%,-37021.39,-127765.11,-71.02%,0.0771,0.8482
ICFC,ICFC Finance,Finance,585.00,6.92 Ar,+0.24%,-0.85%,-4.26%,-9.02%,-8.81%,-16.91%,22.33,26.2,3.09,1803299.71,1329971.16,+35.59%,645421.02,453174.54,+42.42%,264224.94,103122.02,+156.23%,22.33,11.62,+92.17%,189.32,176.61,+7.20%,26187515.89,25686075.2,+1.95%,23946937.25,23595892.65,+1.49%,1183470.96,1183470.96,0.00%,1057107.68,906711.59,+16.59%,0.1179,10.6878
ICFCD83,12% ICFC Finance Limited Debenture 2083,Bond,868.40,0.00,+2.99%,0.00%,-29.63%,-19.56%,-29.68%,-24.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD88,9% ICFC Finance Limited Debenture 2088,Bond,"1,105.09",0.00,-1.66%,+1.28%,-5.55%,-4.40%,+3.28%,+0.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,IGI Prudential insurance Limited,Non Life Insurance,377.00,11.42 Ar,-0.82%,-4.05%,-12.73%,-19.79%,-26.88%,-50.31%,0.13,2827.93,1.04,2244482.47,1557453.46,+44.11%,664422.39,426146.07,+55.91%,4038.49,438.07,+821.89%,0.13,0.02,+590.67%,179.53,182.72,-1.74%,14420181.43,14638531.88,-1.49%,8981571.53,9103446.33,-1.34%,3029334.64,3029334.64,0.00%,18440.54,5984.49,+208.14%,0.0007,1.6514
IHL,Ingwa Hydropower Limited,Hydro Power,304.00,1.82 Ar,+1.50%,+1.33%,-15.08%,-25.67%,-44.94%,-5.27%,-5.24,-58.05,3.36,255419.08,218138.04,+17.09%,185825.44,179338.51,+3.62%,-31418.73,11871.12,-364.67%,-5.24,2.64,-298.50%,90.53,97.73,-7.36%,2359184.24,2418459.42,-2.45%,1816000.75,1832104.8,-0.88%,600000.0,600000.0,0.00%,-56816.51,-13645.37,+316.38%,-0.0579,3.3433
ILBS,Infinity Laghubitta Bittiya Sanstha Limited,Microcredit,837.00,4.16 Ar,+0.97%,-0.12%,-6.79%,-9.88%,-32.99%,-22.20%,36.66,22.83,5.18,806029.62,542769.88,+48.50%,479173.54,289689.2,+65.41%,182365.1,75782.07,+140.64%,36.66,20.31,+80.48%,161.73,140.07,+15.46%,6079442.13,6151216.42,-1.17%,5274952.53,5454476.88,-3.29%,497415.94,497415.94,0.00%,307073.66,199323.6,+54.06%,0.2267,6.5569
ILI,IME Life Insurance Company Limited,Life Insurance,404.90,20.25 Ar,+1.56%,+0.42%,-2.74%,-9.70%,-7.52%,-7.25%,11.68,34.65,3.54,8994827.92,6125743.59,+46.84%,1659523.11,1062367.32,+56.21%,584244.35,367916.11,+58.80%,11.68,9.81,+19.10%,135.66,131.49,+3.17%,26795615.86,24693621.16,+8.51%,20012517.05,18119144.67,+10.45%,5000000.0,5000000.0,0.00%,713355.3,520844.72,+36.96%,0.0861,2.9504
JBBD87,Jyoti Bikash Bank Bond 2087,Bond,"1,170.00",0.00,+3.27%,+3.27%,+5.31%,+3.08%,+8.74%,+17.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBBL,Jyoti Bikas Bank,Development Bank,325.00,14.29 Ar,-0.61%,-2.08%,-5.47%,-10.96%,-1.26%,-25.08%,22.88,14.2,1.9,5135795.93,3691061.25,+39.14%,2341970.48,1596533.95,+46.69%,1005952.99,629462.4,+59.81%,22.88,19.09,+19.86%,170.97,163.43,+4.61%,77911050.85,76397742.92,+1.98%,70395496.92,69213654.84,+1.71%,4395785.89,4395785.89,0.00%,3119768.05,2788302.2,+11.89%,0.1338,9.3666
JBLB,Jeevan Bikas Laghubitta Bittya Sanstha Ltd,Microcredit,"1,248.09",19.17 Ar,-0.07%,-0.09%,-2.03%,-4.65%,-0.46%,-20.82%,61.8,20.2,4.46,4225066.13,3104575.83,+36.09%,2350833.1,1690345.93,+39.07%,1082224.43,626927.76,+72.62%,61.8,47.73,+29.47%,279.95,255.24,+9.68%,34295921.47,32699882.65,+4.88%,29393356.04,28230019.86,+4.12%,1751235.56,1751235.56,0.00%,3151329.87,2718627.23,+15.92%,0.2208,5.9955
JFL,Janaki Finance,Finance,368.90,2.55 Ar,-0.30%,-4.13%,-6.84%,-12.15%,-17.21%,-38.07%,1.35,272.6,-413.93,355584.06,212806.84,+67.09%,171512.26,70067.5,+144.78%,9343.98,-29089.56,-132.12%,1.35,-5.62,-124.09%,-0.89,-6.46,-86.20%,4436704.63,4598228.68,-3.51%,4442858.24,4642815.83,-4.31%,690472.8,690472.8,0.00%,-696626.41,-735059.94,-5.23%,-1.5169,-721.9922
JHAPA,Jhapa Energy Limited,Hydro Power,"1,012.00",3.85 Ar,-0.74%,-0.10%,-11.15%,-28.73%,+225.19%,+225.19%,3.86,262.5,9.93,104712.11,81683.38,+28.19%,91743.75,72416.68,+26.69%,14657.2,16062.42,-8.75%,3.86,5.63,-31.56%,101.94,102.36,-0.41%,838066.25,845455.62,-0.87%,450487.23,456296.38,-1.27%,380190.0,380190.0,0.00%,7389.02,8969.24,-17.62%,0.0379,1.1623
JOSHI,Joshi Hydropower Development Company Ltd,Hydro Power,256.00,1.57 Ar,-1.12%,-1.46%,-10.18%,-9.54%,-11.74%,-2.90%,-6.54,-39.17,3.94,8851.53,4866.79,+81.88%,-5343.32,-777.5,+587.24%,-40051.46,-33712.54,+18.80%,-6.54,-7.34,-10.90%,64.93,65.96,-1.57%,442391.35,444820.15,-0.55%,44497.77,40587.65,+9.63%,612810.0,612810.0,0.00%,-214916.42,-208577.5,+3.04%,-0.1007,0.1118
JSLBB,Janautthan Samudayic Laghubitta Bikas Bank,Microcredit,949.80,1.62 Ar,+2.68%,-1.06%,-4.06%,-13.73%,-21.83%,-58.21%,10.7,88.73,5.42,281142.77,195483.95,+43.82%,151415.29,97081.63,+55.97%,18206.96,10318.53,+76.45%,10.7,8.09,+32.34%,175.1,170.91,+2.45%,2404469.79,2302740.86,+4.42%,2106643.3,2012029.92,+4.70%,170091.9,170091.9,0.00%,127734.59,120619.04,+5.90%,0.0611,7.0734
KAHL,Kalanga Hydro Limited,Hydro Power,490.00,6.86 Ar,+1.24%,-2.49%,-8.77%,+44.24%,+44.24%,+44.24%,3.75,130.79,4.81,512008.32,409811.93,+24.94%,454801.39,388566.83,+17.05%,52451.82,76442.89,-31.38%,3.75,11.2,-66.55%,101.85,107.33,-5.10%,4282993.22,4300337.9,-0.40%,2857031.45,3323629.79,-14.04%,1400000.0,910000.0,+53.85%,25961.77,66708.11,-61.08%,0.0368,2.0036
KBL,Kumari Bank,Commercial Banks,213.00,55.86 Ar,+0.09%,+0.47%,-5.25%,-1.62%,+7.80%,-28.87%,28.17,7.56,1.25,28459535.79,21578301.42,+31.89%,12013083.6,9302222.93,+29.14%,7387197.91,4178048.41,+76.81%,28.17,21.24,+32.61%,170.8,158.53,+7.74%,490334711.2,474306833.5,+3.38%,445540640.1,432732037.6,+2.96%,26225861.34,26225861.34,0.00%,18568209.82,15348934.58,+20.97%,0.1649,9.9464
KBLD86,10.25% KBL Debenture 2086,Bond,"1,143.30",0.00,+3.00%,+3.00%,-9.73%,-5.70%,+1.26%,+6.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBLD89,11% KBL Debenture 2089,Bond,"1,280.00",3.84 Ar,+1.59%,+2.40%,+0.39%,+3.64%,+4.66%,+28.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBSH,Kutheli Bukhari Small Hydropower Limited,Hydro Power,802.00,1.08 Ar,+1.39%,-8.86%,-14.68%,-48.32%,-52.71%,+84.26%,7.46,107.52,6.16,33104.64,26918.13,+22.98%,30850.8,24939.99,+23.70%,10999.53,10986.97,+0.11%,7.46,9.93,-24.91%,130.21,130.2,+0.01%,208824.29,212479.92,-1.72%,16817.24,20485.43,-17.91%,147459.68,147459.68,0.00%,44547.38,44534.82,+0.03%,0.0573,0.0876
KDBY,Kumari Dhanabriddhi Yojana,Mutual Fund,9.82,1.20 Ar,+0.10%,+0.72%,-5.15%,-6.80%,+15.89%,+53.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,Kalinchowk Darshan Limited,Hotels,740.00,4.44 Ar,+1.37%,+1.22%,-4.52%,-11.59%,-25.27%,+456.35%,9.16,80.82,6.78,125872.39,102469.63,+22.84%,82290.29,68539.51,+20.06%,57684.46,49690.53,+16.09%,9.16,10.52,-12.93%,109.21,107.94,+1.18%,771970.06,826641.61,-6.61%,83957.29,146622.78,-42.74%,630000.0,630000.0,0.00%,58012.77,50018.83,+15.98%,0.0839,0.122
KEF,Kumari Equity Fund,Mutual Fund,9.69,97.00 Cr,0.00%,+0.21%,+1.75%,-3.80%,+18.76%,+40.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHPL,Kalinchock Hydropower Limited,Hydro Power,740.10,4.07 Ar,+0.28%,-2.62%,-13.94%,+29.18%,+125.85%,+125.85%,1.1,671.34,6.96,0.0,0.0,0.00%,0.0,0.0,0.00%,6063.36,6063.36,0.00%,1.1,1.95,-43.52%,106.31,106.91,-0.57%,1373925.18,1207169.99,+13.81%,789237.0,764395.18,+3.25%,550000.0,414150.0,+32.80%,34688.18,28624.81,+21.18%,0.0103,1.3498
KKHC,Khanikhola Hydropower Co. Ltd.,Hydro Power,264.10,2.46 Ar,-0.71%,-1.82%,-7.98%,-5.34%,+10.65%,+11.93%,-3.01,-87.81,3.04,101374.22,86572.44,+17.10%,101374.22,86572.44,+17.10%,-28013.59,-14555.21,+92.46%,-3.01,-2.08,+44.35%,86.85,88.57,-1.94%,1462386.0,1485931.46,-1.58%,653395.76,660941.13,-1.14%,931428.6,931428.6,0.00%,-122438.36,-106438.27,+15.03%,-0.0347,0.8077
