Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
FOWAD,Forward Community Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,004.40",12.01 Ar,+2.59%,+4.62%,-1.04%,-13.64%,-22.48%,-31.50%,18.15,55.33,4.19,2155789.63,1437582.46,+49.96%,1084474.5,719338.2,+50.76%,162835.7,191235.42,-14.85%,18.15,31.98,-43.23%,239.61,234.69,+2.09%,23141584.64,22950518.41,+0.83%,20276019.66,20143743.79,+0.66%,1195953.71,1195953.71,0.00%,1669611.27,1610820.9,+3.65%,0.0757,7.0757
FOWADP,Forward Microfinance Laghubitta Bittiya Sanstha Limited Promoter,Microcredit,550.00,0.00,0.00%,0.00%,0.00%,0.00%,+39.24%,-35.60%,18.15,55.33,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,Garima Bikas Bank,Development Bank,411.00,23.35 Ar,+1.78%,+3.27%,+0.24%,+0.74%,-0.55%,+12.67%,23.21,17.71,2.45,5595932.22,3842874.46,+45.62%,2799889.84,1880415.18,+48.90%,1048231.02,635130.81,+65.04%,23.21,21.1,+10.03%,167.58,159.59,+5.00%,108290878.7,104894583.9,+3.24%,98200421.81,95284856.42,+3.06%,6021348.37,6021348.37,0.00%,4069108.57,3588379.13,+13.40%,0.1385,9.732
GBIME,Global Ime Bank,Commercial Banks,246.00,93.76 Ar,+2.50%,+2.71%,+2.67%,+3.80%,-4.00%,-27.10%,15.4,15.98,1.38,29818037.0,20087055.0,+48.44%,11884412.0,8022317.0,+48.14%,4401177.0,3252116.0,+35.33%,15.4,17.06,-9.78%,178.53,175.29,+1.85%,774887689.0,748296592.0,+3.55%,706840464.0,681483217.0,+3.72%,38115853.0,38115853.0,0.00%,29931373.0,28697523.0,+4.30%,0.0863,10.3875
GBIMESY2,Global IME Sammunat Yojana -2,Mutual Fund,9.69,1.45 Ar,-2.91%,+6.60%,+4.19%,+2.00%,-3.10%,-3.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,Grameen Bikas Laghubitta,Microcredit,753.00,7.40 Ar,+3.14%,+2.17%,-2.84%,-2.20%,-13.09%,-40.85%,40.0,18.83,2.55,1588151.48,1054426.94,+50.62%,1013038.18,664280.66,+52.50%,301588.72,219906.87,+37.14%,40.0,43.75,-8.57%,295.18,278.07,+6.15%,16298628.01,15398251.0,+5.85%,13330999.73,12602636.2,+5.78%,1005350.0,1005350.0,0.00%,1962278.29,1790264.8,+9.61%,0.1355,4.4921
GCIL,Ghorahi Cement Industry Limited,Manufacturing And Processing,367.00,16.76 Ar,+7.94%,+9.65%,-5.09%,-16.87%,-23.74%,-8.69%,-4.21,-87.16,2.18,3578649.87,2098530.46,+70.53%,953962.82,422479.13,+125.80%,-158668.17,-264902.71,-40.10%,-4.21,-10.54,-60.07%,168.7,166.58,+1.27%,21954624.94,21910646.41,+0.20%,13478412.25,13540668.26,-0.46%,5024454.27,5024454.27,0.00%,3451758.42,3345523.88,+3.18%,-0.025,1.5901
GFCL,Goodwill Finance,Finance,619.60,5.86 Ar,+5.00%,+2.41%,-1.04%,-2.43%,-14.48%,-4.34%,14.28,43.39,2.99,858862.62,679424.44,+26.41%,312108.36,304998.81,+2.33%,101336.5,111708.62,-9.28%,14.28,23.61,-39.52%,207.18,256.65,-19.28%,17876964.96,16162191.26,+10.61%,15916833.85,13733951.54,+15.89%,946115.2,946115.2,0.00%,1014015.91,1482124.52,-31.58%,0.0689,8.1203
GHL,Ghalemdi Hydro Limited,Hydro Power,226.00,3.73 Ar,+5.12%,+3.24%,-3.00%,-10.67%,-13.55%,+33.46%,-2.15,-105.11,2.38,94471.62,69747.43,+35.45%,70189.43,48428.37,+44.93%,-26607.57,-17025.37,+56.28%,-2.15,-2.06,+4.19%,95.07,95.65,-0.61%,2262566.76,2267173.39,-0.20%,693878.24,688902.61,+0.72%,1650000.0,1650000.0,0.00%,-81311.48,-71729.22,+13.36%,-0.0226,0.4423
GIBF1,Global IME Balanced Fund-1,Mutual Fund,10.45,1.07 Ar,-0.48%,-0.48%,-6.03%,-7.28%,+8.07%,+43.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,Global IME Laghubitta Bittiya Sanstha,Microcredit,"1,100.00",0.00,+3.77%,+0.92%,-0.99%,-3.25%,-15.47%,-42.15%,45.16,24.36,5.12,1160509.66,773237.71,+50.08%,733151.15,487691.11,+50.33%,219594.48,105905.61,+107.35%,45.16,32.67,+38.23%,214.72,197.29,+8.83%,11242759.39,10868379.45,+3.44%,9850762.88,9589375.83,+2.73%,648297.8,648297.8,0.00%,743698.71,630705.82,+17.92%,0.2103,7.0767
GLBSL,Gurans Laghubitta Bittiya Sanstha,Microcredit,"1,765.50",2.05 Ar,+0.09%,-0.25%,+0.31%,-1.70%,-10.58%,+42.96%,40.62,43.46,10.45,225175.9,149387.88,+50.73%,133490.63,87659.35,+52.28%,40327.58,26620.45,+51.49%,40.62,40.22,+0.99%,168.91,159.33,+6.01%,2366283.64,2301386.76,+2.82%,2142716.98,2090501.04,+2.50%,132358.05,132358.05,0.00%,91208.6,78527.67,+16.15%,0.2405,9.5842
GLH,GreenLife Hydropower Limited,Hydro Power,254.10,4.57 Ar,+4.57%,+2.79%,-3.75%,-9.19%,-10.02%,-33.13%,2.18,116.63,2.28,0.0,0.0,0.00%,0.0,0.0,0.00%,29411.08,18804.06,+56.41%,2.18,2.09,+4.27%,111.36,110.77,+0.53%,11353838.48,11103418.81,+2.26%,9349382.48,9109569.83,+2.63%,1800000.0,1800000.0,0.00%,204456.0,193848.98,+5.47%,0.0196,4.6643
GMFBS,Ganapati Microfinance Bittiya Sanstha,Microcredit,"1,200.00",1.82 Ar,+1.01%,+0.08%,-3.61%,-11.05%,-28.95%,-24.67%,53.71,22.34,7.08,252511.97,173083.61,+45.89%,147974.82,101950.69,+45.14%,61044.93,-3569.46,"-1,810.20%",53.71,-4.71,"-1,240.13%",169.51,185.26,-8.50%,2629058.96,2548499.72,+3.16%,2372163.53,2267732.84,+4.61%,151554.53,151554.53,0.00%,105340.89,129212.35,-18.47%,0.3169,9.234
GMFIL,Guheshowori Merchant Bank & Finance,Finance,468.00,4.74 Ar,+4.00%,+2.86%,-1.27%,-2.30%,-10.34%,+5.04%,6.0,77.97,2.78,487969.0,326454.0,+49.48%,175104.0,106532.0,+64.37%,45567.0,16847.0,+170.48%,6.0,3.33,+80.31%,168.38,164.67,+2.26%,10148114.0,10065825.0,+0.82%,8443785.0,8399106.0,+0.53%,1012176.0,1012176.0,0.00%,692151.0,654543.0,+5.75%,0.0356,4.9543
GMLI,Guardian Micro Life Insurance Limited,Life Insurance,"1,231.00",9.23 Ar,+5.22%,+7.14%,-5.01%,-19.01%,-44.29%,+271.79%,2.59,474.8,11.85,408768.41,271794.79,+50.40%,71105.5,33775.08,+110.53%,14583.9,13253.74,+10.04%,2.59,3.53,-26.64%,107.08,106.91,+0.17%,1261272.62,1233320.71,+2.27%,458142.34,431520.59,+6.17%,750000.0,750000.0,0.00%,28866.16,27682.32,+4.28%,0.0242,0.5704
GRDBL,Green Development Bank Ltd.,Development Bank,"1,058.00",6.03 Ar,+1.84%,+1.83%,-3.81%,+1.53%,-23.00%,+234.96%,7.63,138.59,9.06,371751.71,252060.06,+47.49%,167005.74,104445.48,+59.90%,35240.1,11002.9,+220.28%,7.63,3.58,+113.52%,116.8,112.86,+3.49%,6816507.55,6906062.46,-1.30%,6097610.6,6211402.71,-1.83%,615500.0,615500.0,0.00%,103396.95,79159.75,+30.62%,0.0653,8.4819
GUFL,Gurkhas Finance Ltd.,Finance,559.00,4.85 Ar,+3.52%,+2.57%,+1.64%,+4.12%,-5.84%,-55.32%,19.89,28.11,3.54,515893.45,314416.2,+64.08%,218555.93,104153.04,+109.84%,129474.71,61657.32,+109.99%,19.89,14.21,+39.99%,157.88,148.65,+6.21%,10761757.98,10791318.74,-0.27%,9391404.49,9501046.46,-1.15%,867993.8,867993.8,0.00%,502359.69,422278.48,+18.96%,0.126,6.8533
GVL,Green Ventures Limited,Hydro Power,491.30,16.89 Ar,+2.35%,+4.58%,+1.80%,-3.10%,-0.10%,+81.40%,19.18,25.62,3.91,1295694.95,1012666.53,+27.95%,804160.98,683281.28,+17.69%,494414.7,466745.66,+5.93%,19.18,27.16,-29.38%,125.77,124.97,+0.64%,10814998.96,10789634.27,+0.24%,6491534.56,6493847.27,-0.04%,3437500.0,3437500.0,0.00%,885964.4,858287.01,+3.22%,0.1525,1.5015
GWFD83,12 % Goodwill Finance Limited Debenture 2083,Bond,"1,160.00",0.00,+0.61%,+8.16%,+6.91%,+3.57%,-9.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8020,Himalayan 80-20,Mutual Fund,11.72,1.17 Ar,+0.60%,-0.68%,-2.09%,-0.85%,+12.31%,+40.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,Hathway Investment Nepal Limited,Organized Fund,720.00,20.39 Ar,+7.00%,+4.38%,-5.88%,-18.00%,-36.00%,+211.28%,0.95,757.36,10.68,117040.51,98832.09,+18.42%,109902.61,29791.84,+268.90%,22610.4,19443.04,+16.29%,0.95,1.23,-22.47%,67.44,67.38,+0.09%,2740139.46,2724757.35,+0.56%,601444.96,587931.77,+2.30%,1585584.0,1585584.0,0.00%,553110.5,551241.58,+0.34%,0.0141,0.2812
HBL,Himalayan Bank,Commercial Banks,199.50,43.20 Ar,+2.57%,+3.48%,+1.27%,-6.34%,-19.74%,-38.14%,4.5,44.31,1.16,17282439.37,11811788.28,+46.32%,6832100.62,4702327.9,+45.29%,762536.32,1292681.91,-41.01%,4.5,11.45,-60.67%,171.96,174.23,-1.30%,406902211.9,400243766.1,+1.66%,368069984.2,360899137.0,+1.99%,22581662.53,22581662.53,0.00%,16250565.09,16762966.58,-3.06%,0.0262,9.4785
HDHPC,Himal Dolakha Hydropower Company Limited,Hydro Power,216.10,6.05 Ar,+6.45%,+5.41%,-1.46%,-12.15%,+5.46%,+2.49%,-4.36,-49.54,2.92,69604.77,69604.77,0.00%,14944.97,20528.14,-27.20%,-91600.36,-60494.17,+51.42%,-4.36,-4.32,+0.95%,74.09,75.21,-1.48%,2321625.24,2303687.88,+0.78%,246976.11,197932.56,+24.78%,2800000.0,2800000.0,0.00%,-725350.87,-694244.68,+4.48%,-0.0588,0.119
HDL,Himalayan Distillery,Manufacturing And Processing,"1,163.00",35.74 Ar,+2.02%,+1.79%,+0.78%,-0.60%,+10.28%,-11.41%,30.78,37.79,8.82,3136253.71,1787833.33,+75.42%,2234824.83,1228350.89,+81.94%,851305.53,448367.37,+89.87%,30.78,24.31,+26.58%,131.8,120.87,+9.04%,5830750.56,5168267.36,+12.82%,969877.26,710332.22,+36.54%,3688082.18,3688082.18,0.00%,1172791.13,769852.97,+52.34%,0.2335,0.1995
HEI,Himalayan Everest Insurance Limited,Non Life Insurance,535.00,13.38 Ar,+2.88%,+4.90%,-3.43%,+1.92%,-13.23%,+35.14%,5.9,90.73,1.69,1934353.65,1370378.33,+41.15%,665633.73,395647.51,+68.24%,110568.88,15755.11,+601.80%,5.9,1.26,+367.87%,205.28,209.67,-2.09%,11829493.43,12337298.01,-4.12%,6697119.7,7095305.02,-5.61%,2500157.4,2500157.4,0.00%,150194.69,308489.22,-51.31%,0.0287,1.3049
HEIP,Himalayan Everest Insurance Limited Promoter,Non Life Insurance,342.00,91.49 Cr,-9.52%,+4.17%,+7.21%,-2.01%,-9.19%,+53.46%,5.9,90.73,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,Hotel Forest Inn Limited,Hotels,696.20,13.92 Ar,+8.11%,+6.45%,-15.41%,-36.53%,+522.72%,+522.72%,-12.07,-57.67,6.3,136829.51,0.0,0.00%,-4766.72,0.0,0.00%,-181089.69,0.0,0.00%,-12.07,0.0,0.00%,110.51,0.0,0.00%,4409939.75,0.0,0.00%,2199704.66,0.0,0.00%,2000000.0,0.0,0.00%,210235.09,0.0,0.00%,-0.1092,0.9952
HHL,Himalayan Hydropower Limited,Hydro Power,346.00,3.79 Ar,+7.12%,+3.65%,-4.95%,-14.36%,-8.77%,+37.96%,8.29,41.75,4.11,254538.5,187144.76,+36.01%,225656.38,166236.69,+35.74%,68055.42,59045.72,+15.26%,8.29,10.78,-23.16%,84.17,83.35,+0.99%,2248631.53,2259174.99,-0.47%,1326939.51,1346492.66,-1.45%,1095000.0,1095000.0,0.00%,-173307.97,-182317.68,-4.94%,0.0985,1.4397
HIDCL,Hydroelectricity Investment and Development Company,Organized Fund,264.80,65.03 Ar,+5.92%,+7.03%,+1.49%,-4.75%,-11.51%,-30.22%,2.93,90.51,2.35,788442.0,560089.0,+40.77%,771754.0,549510.0,+40.44%,546985.0,402245.0,+35.98%,2.93,3.23,-9.34%,112.61,112.02,+0.52%,28813334.0,28826524.0,-0.05%,742840.0,900721.0,-17.53%,24928211.0,24928211.0,0.00%,3142283.0,2997594.0,+4.83%,0.026,0.0265
HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,Organized Fund,195.30,0.00,+3.88%,+5.85%,-1.26%,-7.62%,-10.06%,+114.24%,2.93,90.51,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,Him Star Urja Company Limited,Hydro Power,714.00,2.66 Ar,+10.10%,+6.57%,-15.00%,-23.95%,+166.92%,+166.92%,-25.16,-28.38,9.04,133213.0,105757.09,+25.96%,35233.01,46627.49,-24.44%,-70389.04,-10889.73,+546.38%,-25.16,-5.84,+330.92%,78.98,95.31,-17.12%,1290097.53,1300406.56,-0.79%,995484.49,944917.62,+5.35%,373000.0,373000.0,0.00%,-78386.97,-17511.05,+347.64%,-0.3186,3.379
HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,Microcredit,883.00,2.82 Ar,+1.56%,+1.27%,+0.79%,-3.50%,-8.46%,-28.95%,31.68,27.87,4.96,522764.65,338800.82,+54.30%,318694.67,197702.05,+61.20%,81054.16,44742.73,+81.16%,31.68,26.24,+20.77%,178.01,167.35,+6.37%,5750904.52,6022420.07,-4.51%,5143754.31,5451621.24,-5.65%,341086.04,341086.04,0.00%,266064.18,229712.8,+15.82%,0.178,8.472
HLI,Himalayan Life Insurance Limited,Life Insurance,328.00,29.99 Ar,+1.93%,+3.08%,-2.21%,-7.87%,-21.83%,+0.04%,3.81,86.03,2.96,17345836.39,11421491.06,+51.87%,1567517.52,1065794.87,+47.07%,261444.38,206737.35,+26.46%,3.81,4.52,-15.69%,100.45,106.91,-6.05%,99735832.7,97320570.49,+2.48%,90551525.26,87545165.17,+3.43%,9143237.31,9143237.31,0.00%,996313.88,947624.63,+5.14%,0.0379,9.8594
HLICF,HLI Large Cap Fund,Mutual Fund,8.64,0.00,-0.58%,-1.03%,-4.00%,-4.95%,-10.93%,-10.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,Himalayan Power Partner Ltd.,Hydro Power,364.80,3.89 Ar,+6.05%,-0.05%,-1.86%,-11.02%,-4.70%,+0.61%,15.76,23.14,2.85,548403.76,398255.18,+37.70%,508768.64,370319.21,+37.39%,125959.38,107055.65,+17.66%,15.76,20.1,-21.56%,127.79,126.02,+1.41%,5418238.51,5496965.3,-1.43%,4056703.02,4154333.53,-2.35%,1065417.0,1065417.0,0.00%,296118.49,277214.76,+6.82%,0.1233,2.9795
HRL,Himalayan Reinsurance Limited,ReInsurance,581.90,63.24 Ar,+5.23%,+3.73%,-7.93%,-18.64%,-40.25%,+86.05%,-0.54,-1069.47,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,Himalaya Urja Bikas Company Limited,Hydro Power,238.00,0.00,+5.08%,+5.31%,-3.60%,-14.85%,-8.61%,+1.71%,3.99,59.68,2.54,345875.66,293955.98,+17.66%,338958.15,288076.86,+17.66%,59216.34,104550.72,-43.36%,3.99,10.56,-62.24%,93.55,95.84,-2.39%,3555590.65,3605092.32,-1.37%,1703355.76,1707523.05,-0.24%,1980000.0,1980000.0,0.00%,-127765.11,-82430.72,+55.00%,0.0427,0.9196
ICFC,ICFC Finance,Finance,608.50,0.00,+3.31%,+1.76%,-3.11%,-4.17%,-5.85%,+13.09%,11.62,52.38,3.45,1329971.16,912846.4,+45.69%,453174.54,301384.12,+50.36%,103122.02,32030.15,+221.95%,11.62,5.41,+114.64%,176.61,170.19,+3.77%,25686075.2,25248834.76,+1.73%,23595892.65,23234650.37,+1.55%,1183470.96,1183470.96,0.00%,906711.59,830713.42,+9.15%,0.0658,11.2889
ICFCD83,12% ICFC Finance Limited Debenture 2083,Bond,"1,211.70",0.00,+5.00%,+10.15%,+8.19%,+11.57%,-9.43%,+2.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD88,9% ICFC Finance Limited Debenture 2088,Bond,"1,155.00",0.00,-0.77%,-2.00%,+0.43%,-1.70%,+7.94%,+5.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD89,8% ICFC Finance Limited Debenture 2089,Bond,"1,106.00",0.00,-1.16%,-0.63%,+0.64%,+1.47%,+0.55%,+0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,IGI Prudential insurance Limited,Non Life Insurance,445.10,13.48 Ar,-0.87%,+4.04%,-1.09%,+1.16%,-21.10%,-44.87%,0.02,23084.72,1.27,1557453.46,914374.53,+70.33%,426146.07,29800.12,"+1,330.01%",438.07,-181132.9,-100.24%,0.02,-11.96,-100.16%,182.72,176.25,+3.67%,14638531.88,14616641.01,+0.15%,9103446.33,9277449.67,-1.88%,3029334.64,3029334.64,0.00%,5984.49,-175341.16,-103.41%,0.0001,1.6447
IHL,Ingwa Hydropower Limited,Hydro Power,359.00,2.15 Ar,+4.42%,+4.06%,-9.46%,-24.34%,-38.24%,+11.87%,2.64,136.09,3.67,218138.04,155064.23,+40.68%,179338.51,130773.14,+37.14%,11871.12,13511.82,-12.14%,2.64,4.5,-41.43%,97.73,98.02,-0.30%,2418459.42,2434780.14,-0.67%,1832104.8,1846666.1,-0.79%,600000.0,600000.0,0.00%,-13645.37,-11885.97,+14.80%,0.027,3.1246
ILBS,Infinity Laghubitta Bittiya Sanstha Limited,Microcredit,874.00,4.35 Ar,+1.16%,+3.19%,-4.68%,-10.08%,-9.27%,-29.45%,20.31,43.03,6.24,542769.88,385831.49,+40.68%,289689.2,212061.86,+36.61%,75782.07,59866.11,+26.59%,20.31,24.07,-15.61%,140.07,136.88,+2.33%,6151216.42,6014973.16,+2.27%,5454476.88,5334106.42,+2.26%,497415.94,497415.94,0.00%,199323.6,183450.8,+8.65%,0.145,7.8286
ILI,IME Life Insurance Company Limited,Life Insurance,424.00,0.00,+3.92%,+2.17%,-1.85%,-4.07%,-8.04%,-2.87%,9.81,43.22,3.84,6125743.59,3972004.0,+54.22%,1062367.32,722255.78,+47.09%,367916.11,270658.53,+35.93%,9.81,10.83,-9.38%,131.49,129.16,+1.80%,24693621.16,23038519.59,+7.18%,18119144.67,16580446.48,+9.28%,5000000.0,5000000.0,0.00%,520844.72,434287.36,+19.93%,0.0746,2.756
JBBL,Jyoti Bikas Bank,Development Bank,349.70,15.37 Ar,+3.16%,+4.17%,+0.03%,-9.17%,-2.84%,-17.10%,19.09,18.32,2.14,3691061.25,2469738.75,+49.45%,1596533.95,1034196.18,+54.37%,629462.4,311271.41,+102.22%,19.09,14.16,+34.81%,163.43,155.09,+5.38%,76397742.92,73960600.3,+3.30%,69213654.84,67143053.64,+3.08%,4395785.89,4395785.89,0.00%,2788302.2,2421760.77,+15.14%,0.1168,9.6343
JBLB,Jeevan Bikas Laghubitta Bittya Sanstha Ltd,Microcredit,"1,296.90",19.92 Ar,+3.75%,+5.01%,+2.12%,+0.15%,-1.99%,+278.41%,47.73,27.17,5.08,3104575.83,1987137.45,+56.23%,1690345.93,1040622.43,+62.44%,626927.76,389037.48,+61.15%,47.73,50.65,-5.76%,255.24,277.15,-7.91%,32699882.65,31355890.6,+4.29%,28230019.86,27098338.17,+4.18%,1751235.56,1536171.55,+14.00%,2718627.23,2721380.89,-0.10%,0.187,6.3156
JFL,Janaki Finance,Finance,399.00,0.00,+4.18%,+6.06%,-1.48%,-6.12%,-22.78%,-4.69%,-5.62,-71.03,-61.79,212806.84,157391.1,+35.21%,70067.5,56785.0,+23.39%,-29089.56,-22383.53,+29.96%,-5.62,-6.48,-13.36%,-6.46,-5.49,+17.69%,4598228.68,4588045.23,+0.22%,4642815.83,4625932.05,+0.36%,690472.8,690472.8,0.00%,-735059.94,-728359.62,+0.92%,0.87,-104.129
JHAPA,Jhapa Energy Limited,Hydro Power,"1,111.00",4.22 Ar,+9.46%,+3.16%,-15.26%,-13.68%,+257.01%,+257.01%,5.63,197.23,10.85,81683.38,53704.96,+52.10%,72416.68,48291.47,+49.96%,16062.42,10521.31,+52.67%,5.63,5.53,+1.78%,102.36,100.92,+1.43%,845455.62,851266.42,-0.68%,456296.38,467579.19,-2.41%,380190.0,380190.0,0.00%,8969.24,3497.23,+156.47%,0.055,1.1725
JOSHI,Joshi Hydropower Development Company Ltd,Hydro Power,269.80,1.65 Ar,+5.43%,+5.39%,-3.61%,-8.54%,-23.90%,+23.66%,-7.17,-37.65,3.97,4866.79,4866.79,0.00%,2306.39,3418.89,-32.54%,-21958.56,-12611.3,+74.12%,-7.17,-13.58,-47.24%,67.88,101.42,-33.07%,450232.49,461699.07,-2.48%,34246.01,85028.17,-59.72%,612810.0,371400.0,+65.00%,-196823.52,5270.9,"-3,834.15%",-0.1056,0.0823
JSLBB,Janautthan Samudayic Laghubitta Bikas Bank,Microcredit,"1,020.00",1.73 Ar,+2.10%,-0.78%,-4.40%,-10.53%,-26.75%,-58.06%,8.09,126.1,5.97,195483.95,132820.64,+47.18%,97081.63,64786.24,+49.85%,10318.53,10032.59,+2.85%,8.09,11.8,-31.43%,170.91,170.87,+0.03%,2302740.86,2326826.83,-1.04%,2012029.92,2036193.57,-1.19%,170091.9,170091.9,0.00%,120619.04,120541.36,+0.06%,0.0473,6.9211
KAHL,Kalanga Hydro Limited,Hydro Power,497.00,6.96 Ar,+5.07%,-2.55%,+46.31%,+46.31%,+46.31%,+46.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBL,Kumari Bank,Commercial Banks,220.00,57.70 Ar,+4.76%,+4.56%,+4.86%,-3.89%,-0.80%,-35.74%,21.24,10.36,1.39,21578301.42,15175838.26,+42.19%,9302222.93,6783509.67,+37.13%,4178048.41,2720085.58,+53.60%,21.24,20.74,+2.40%,158.53,151.16,+4.87%,474306833.5,452969256.0,+4.71%,432732037.6,413325274.0,+4.70%,26225861.34,26225861.34,0.00%,15348934.58,13418120.73,+14.39%,0.134,10.4085
KBLD89,11% KBL Debenture 2089,Bond,"1,260.00",0.00,-4.11%,-3.06%,-1.56%,-5.97%,+5.08%,+26.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBSH,Kutheli Bukhari Small Hydropower Limited,Hydro Power,"1,194.00",0.00,-0.51%,-9.48%,-21.81%,-27.20%,-33.14%,+174.33%,9.93,120.19,9.17,26918.13,19451.92,+38.38%,24939.99,18127.46,+37.58%,10986.97,8320.44,+32.05%,9.93,12.41,-19.97%,130.2,141.76,-8.15%,212479.92,216212.89,-1.73%,20485.43,26179.37,-21.75%,147459.68,134054.25,+10.00%,44534.82,55979.27,-20.44%,0.0763,0.1067
KDBY,Kumari Dhanabriddhi Yojana,Mutual Fund,10.87,0.00,+1.21%,+1.78%,-3.46%,-9.79%,+18.34%,+55.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,Kalinchowk Darshan Limited,Hotels,816.00,4.90 Ar,+4.08%,+5.28%,-1.05%,-6.42%,-27.54%,+513.49%,10.52,77.59,7.56,102469.63,36002.16,+184.62%,68539.51,22686.11,+202.12%,49690.53,11993.52,+314.31%,10.52,4.0,+163.06%,107.94,107.32,+0.58%,826641.61,783566.24,+5.50%,146622.78,139665.47,+4.98%,630000.0,600000.0,+5.00%,50018.83,43900.78,+13.94%,0.0975,0.2156
KEF,Kumari Equity Fund,Mutual Fund,10.34,0.00,+1.77%,-7.35%,-4.70%,-5.91%,+18.05%,+42.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHPL,Kalinchock Hydropower Limited,Hydro Power,998.00,5.49 Ar,+8.95%,+11.15%,-0.99%,+204.55%,+204.55%,+204.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKHC,Khanikhola Hydropower Co. Ltd.,Hydro Power,260.00,2.42 Ar,+4.42%,+4.42%,+1.60%,-13.04%,-12.70%,+36.84%,-2.08,-124.79,2.94,86572.44,63599.87,+36.12%,86572.44,63599.87,+36.12%,-14555.21,-6933.36,+109.93%,-2.08,-1.49,+39.95%,88.57,89.12,-0.61%,1485931.46,1505495.88,-1.30%,660941.13,675425.4,-2.14%,931428.6,931428.6,0.00%,-106438.27,-101358.12,+5.01%,-0.0235,0.8012
KMCDB,Kalika Laghubitta Bittiya Sanstha,Microcredit,797.90,3.25 Ar,+3.27%,-0.26%,-5.69%,-12.32%,-19.25%,-12.07%,4.37,182.39,5.15,535894.15,355965.72,+50.55%,332339.51,217670.78,+52.68%,14714.35,58499.44,-74.85%,4.37,26.09,-83.23%,154.96,164.7,-5.91%,5533349.37,5376707.74,+2.91%,4838433.06,4638105.18,+4.32%,448461.54,448461.54,0.00%,246454.77,290141.03,-15.06%,0.0282,6.9626
KPCL,Kalika Power Company,Hydro Power,478.70,4.47 Ar,+4.29%,+3.79%,-0.97%,-6.19%,-7.57%,+68.56%,12.77,37.48,3.88,157485.67,121141.16,+30.00%,137181.44,106419.94,+28.91%,89475.51,75060.36,+19.20%,12.77,15.02,-14.97%,123.52,113.65,+8.68%,1326155.57,1191877.45,+11.27%,131333.6,56131.06,+133.98%,933949.5,999325.97,-6.54%,219652.92,136420.43,+61.01%,0.1034,0.1099
KSBBL,Kamana Sewa Bikas Bank Limited,Development Bank,485.80,17.06 Ar,+2.49%,+3.69%,-0.25%,+0.16%,+2.55%,+16.95%,18.64,26.07,3.07,3911201.19,2667977.44,+46.60%,1818349.36,1211468.8,+50.09%,588698.72,394550.57,+49.21%,18.64,20.43,-8.79%,158.29,158.07,+0.14%,73955199.84,72026358.82,+2.68%,67288347.11,65921852.77,+2.07%,4211930.82,3861930.82,+9.06%,2454921.92,2242575.24,+9.47%,0.1178,10.093
KSY,Kumari Sabal Yojana,Mutual Fund,9.75,72.61 Cr,-2.69%,+0.52%,0.00%,-0.10%,+7.25%,+6.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
